r,H2O_B1-H2O_B1,H2O_B1-C12_B1,H2O_B1-C12_B2,H2O_B1-C12_B3,H2O_B1-C12_B4,H2O_B1-C4H_B1,H2O_B1-C4H_B2,C12_B1-C12_B1,C12_B1-C12_B2,C12_B1-C12_B3,C12_B1-C12_B4,C12_B1-C4H_B1,C12_B1-C4H_B2,C12_B2-C12_B2,C12_B2-C12_B3,C12_B2-C12_B4,C12_B2-C4H_B1,C12_B2-C4H_B2,C12_B3-C12_B3,C12_B3-C12_B4,C12_B3-C4H_B1,C12_B3-C4H_B2,C12_B4-C12_B4,C12_B4-C4H_B1,C12_B4-C4H_B2,C4H_B1-C4H_B1,C4H_B1-C4H_B2,C4H_B2-C4H_B2
16.25,0.8076661867365349,1.0299007877003927,1.0169773156556492,1.032640482194886,1.0299687701940528,1.0700444502065842,1.0836409489385612,0.9782612168471686,0.9721904488325184,0.9871465974376926,0.9842913327039775,0.9880575628527635,0.9619522852873678,0.9904568641946385,0.9733733442222003,0.9831492268104914,0.977044398879862,0.9751408890573854,0.9926268104569136,0.9837338762559664,0.975956678981304,0.9590970205536525,0.9930937609184158,0.992408442446996,0.9725575542983097,0.8278757005692303,0.8361846720165763,0.9336262462623802
16.35,0.7931193550122083,1.0329543555464424,1.0168106663595118,1.0365336343886362,1.027857408752399,1.0471908867761548,1.05612229551934,0.9799791022597999,0.9706359546917356,0.9862692776647698,0.9766663344296157,0.9725162512692236,0.9807089720712431,0.9908050522515397,0.9809507244883767,0.9838786148733608,1.0079732724451764,0.97453085474513,0.9940338443543393,0.9707971229698081,0.9911849101459563,0.9659352132479293,1.007084676299269,0.9923936722315002,0.9752023892370988,0.9311944955300888,0.8219582181698394,0.9670096684350923
16.450000000000003,0.7640974411202534,1.0310614353017695,1.0239233074666836,1.0399376574610117,1.0319570182550561,1.0593751245211895,1.062227722076103,0.9822263321569275,0.9633420961376842,0.9811210762473774,0.9792237671759698,0.9798340903737222,0.9924385911977578,0.997022046042877,0.9785736402913616,0.9765569201595159,0.9950921703186074,0.9685563791101113,0.9895169737818881,0.9805240209451862,0.9920405543296303,0.9579420626267128,0.9926262180042978,0.9976130704834146,0.9750576479561929,1.0024632234321222,0.8345506335072133,0.9493916410151276
16.55,0.7478632773292117,1.0375147420235813,1.0259468937356782,1.045504094467181,1.0429349179635787,1.051330619752105,1.05539411320168,0.9740997493816487,0.9664953629597189,0.982028394371804,0.9811370474215746,0.9581979714965262,0.9728789800885387,0.9911004844394988,0.9804423211221311,0.9864195889060221,0.9744519452948257,0.9925410451671267,0.9871018691844593,0.9771915263624712,0.9752384278979692,0.9693398083743928,0.986519289478427,1.0036828820449932,0.9837586560986907,0.9175630370007859,0.9096982109693443,0.8855211531690125
16.65,0.7236585265524352,1.0442312358708012,1.028709387203558,1.0473589175171418,1.0391608948167956,1.0467048888499173,1.0694340039195982,0.970884919860371,0.9660068170554911,0.9807839796164627,0.9786859074561846,0.9700345975607375,0.9805249583621287,0.9897751567941638,0.9737645036234333,0.9817423582575774,0.9791003414631744,0.978452788327286,0.9896966655049653,0.9776757245641987,0.9908858085363422,0.9740494270032453,0.9938828675955566,1.0033188287453985,0.9912743404178752,0.9698906968638756,0.884557583623468,0.955500627177468
16.75,0.707526280197797,1.0454223436579253,1.0350056790795004,1.0541626162710263,1.046606055541837,1.0593901438881206,1.0447377102980753,0.9780698160860509,0.9589345948209665,0.9828903639742974,0.9835558020063343,0.9838245365962276,0.9687242120230806,0.9770098720567768,0.9779635631601775,0.9806509090587884,1.0021240824772448,1.0054512726374298,0.9937363058845904,0.9785266261103627,0.9954697021568749,0.9568231087578036,0.9969678425592067,0.9947018890429862,0.9812651595499315,0.9668757730451927,0.8522725564165994,1.046500836707738
16.85,0.6919218713850969,1.0504001768163693,1.0361803743853961,1.0544593645267673,1.0488321416883652,1.0395187717546963,1.0477383107321376,0.9674148299509449,0.9621160054763608,0.9798955005567951,0.9755834039547836,0.987103403967783,0.97344632382065,0.9810565822864648,0.9800851822255052,0.9836132612635146,0.9781251383155011,0.9766076849658196,0.9867789652886304,0.9762156761838175,1.001898574127177,0.9809071361232504,0.9959245595510202,0.9796425916651825,0.9830568617019658,0.8964215158303207,0.8548320536538693,1.0369264556156375
16.950000000000003,0.6693320339821823,1.0529512059625559,1.0402545827701426,1.060218023271993,1.0517015383255073,1.0352871539128747,1.0385987731510533,0.9801433604196486,0.9677926048358821,0.9808266382902986,0.9860252556604205,0.9997341096388433,0.9761153912986257,0.9894338188122519,0.9753780873927669,0.9770776353791529,0.9844881644668511,0.9947354390906491,0.9953918301727257,0.9697545830260483,0.9796144606823617,0.9742408898430529,0.9895852936773486,0.9859877656313093,0.9993592093477288,0.9080918162552585,0.8847646870303526,0.9525244433503169
17.05,0.6566627723170871,1.0585382043609044,1.0414821388801745,1.065584174930605,1.0544995849458438,1.0341706321715614,1.0160153705809218,0.9818786633359714,0.9669344116957527,0.983780518368972,0.977382949998937,0.9695156699763249,0.9598822658670061,0.989937688270729,0.9807546414371987,0.9843609927191488,0.9911290766318481,0.9855713434918564,0.9925824456796588,0.9757403310931173,0.9911290766318481,0.974085361669207,1.0084759406748312,0.993228664706956,0.9806311362563083,0.9249165768776232,0.839835230043157,0.9688295300824955
17.15,0.6443959807353932,1.0632645016505513,1.0479997618948123,1.0654312280053244,1.0563920118604824,1.0392352012034094,1.0289813976089903,0.9811642222490398,0.9697656818512046,0.9869163890537742,0.9808861759875326,1.0025534395352795,0.9786278978149684,0.9811888826713447,0.9761376883705934,0.9836693512488749,0.9838768687025876,1.0065817195188012,0.9962070798550898,0.9757226534632003,0.9941306722970067,0.9763085850971831,0.9975880635041698,0.9976706759188894,0.9853416977875046,0.9385756729283098,0.9081940326485107,0.95485155164961
17.25,0.6269906068812408,1.0702657628514072,1.0476243073795697,1.0684196969376363,1.0618257425462911,1.0323490168773641,1.016542831602594,0.9780115225223569,0.9696310389703197,0.9793198685700455,0.9828672109141543,0.9907220403903737,0.9898774350703479,0.9955130122706572,0.9821915266581336,0.9911322772601222,0.97298532866983,0.9823966450929756,1.002240604430171,0.9791268159254681,0.9556105906578687,0.9797421712300372,0.9974142883157372,0.9954276986019466,0.9965136197276941,0.9411316423145863,0.8506382151689413,0.9545380759657912
17.35,0.609487030932019,1.0666171081251494,1.0524834892012296,1.072795348296112,1.0596755332612495,1.029786209190904,1.0226299464446156,0.9863835961104642,0.9707112602203062,0.9823282600784479,0.9784280968817206,1.0017575134346075,0.9946012506883192,0.9989853651889451,0.9783207529405262,0.9888166049684161,0.9950783348714051,0.9835090434315721,0.9853715993584637,0.9788574726464979,0.9768298648683696,0.990546035132089,0.9974914652217064,0.9924543718644326,0.9951976059171765,0.9011590124956008,0.8599442400123403,1.0204300582670773
17.450000000000003,0.592318651047855,1.0747605599824124,1.0533013107114875,1.0753147274086396,1.0649152450696528,1.0039273511939304,1.0291007013002085,0.9881640093288326,0.9741084273443623,0.9866066714252307,0.978529975957877,1.0029251335082003,1.0011565140627943,1.0014554524337016,0.9825978006823106,0.9889884122783773,1.0213187757404223,0.983824043497816,0.9937378403082938,0.9817842357374239,0.9721511551581368,0.9953790238744683,1.002574982587696,0.9824091479414914,1.0015102379518757,0.8882399881371834,0.8760561652910409,0.9092014037864385
17.55,0.5802221822554756,1.0741402029449387,1.0542711678605665,1.0782434005686987,1.0665166482689754,0.9989887396484034,1.026615382740197,0.9846591037780149,0.978029792695218,0.9813403271416606,0.984953938685313,0.9987556034197806,0.9909455397609191,0.9891805336664558,0.9789157103639843,0.9909805101952106,0.990595835417985,0.973343754499903,1.0032393547258267,0.9798832257127686,0.9853502702739736,0.9822029311875667,1.010492481838534,0.9898964267321169,0.9932769020471465,0.9921241729167615,0.8579413213316535,1.002485783077772
17.65,0.5690907796117285,1.0787030215950462,1.0618879044051324,1.0851109757811956,1.0688836385615943,1.007754521649118,0.9984191927088641,0.9924389476950298,0.9751845962353438,0.9919190377430579,0.985672434921308,1.0000327063528587,1.004757996310271,0.9913213624870683,0.9803478398961262,0.9825145582180616,0.9994564514800035,0.9916193852091731,0.9888300787943206,0.9813159480825229,1.0130560664793855,1.0022224748697082,0.9974680811308568,0.9921956400820283,0.9987649456325772,0.8810296722763529,0.8701448580113177,0.9399357259459927
17.75,0.5503160188685159,1.079317477900041,1.0597170401378626,1.0864511255972058,1.0719616159375491,0.9873150742529998,1.0050352374624114,0.9977483822090781,0.9784151080365483,0.9858336458174658,0.9907223596546603,0.985035953582979,0.9856057337504842,0.9923153268744832,0.9921468100734232,0.9936852165256872,1.0039526551441516,1.0104481490537107,1.0009253382945615,0.986084349091168,0.9947222164305674,1.0034968310101473,1.0008332526109243,1.0130691378242345,0.9988246336366047,0.9546983251086847,0.861507613267867,0.9395041873085466
17.85,0.5307642769475558,1.0752755717686484,1.0546658885539262,1.0761094244520215,1.0717316978643125,0.9819178760693517,0.9800022685534945,0.987829739074357,0.9829883626223531,0.9824925583241312,0.9719905218254319,0.982030558864402,0.9766217847019819,0.9952963970090113,0.9815347545662026,0.9853208964798968,0.9908198168783348,0.9748188599811752,0.9905386789957712,0.9792698303856892,0.9881154297971246,0.9969046878110573,0.9932020905151449,1.0020880963833767,0.989016892157528,0.9665679753213944,0.9104769840074104,0.981592347994784
17.950000000000003,0.504635831620654,1.0572217824411256,1.039320428124572,1.0620578781606305,1.0549485945914046,0.9594747049031185,0.9702277748785149,0.973432253888299,0.9629067728330891,0.9645113760211276,0.9658819745775771,0.9819280064579617,0.9584161125221209,0.9744452609514546,0.9658931176552717,0.9717432334449952,0.9960797151302452,0.9812594217962791,0.973072073599177,0.9619038958405651,0.9724563904174571,0.9862738067588992,0.9762236511289943,0.9918453456062548,0.9808136986884907,0.9483997237943386,0.8056445173276443,0.9360185263557702
18.05,0.4777010327359908,1.0441734193883827,1.0272853444439198,1.0502619423292086,1.0371482006105066,0.9377978321525782,0.9386243284793871,0.9644126835653551,0.9457101569878761,0.9516609305409006,0.9511319728917429,0.9539971601580339,0.9672211013869775,0.9690878143028604,0.9504377159772234,0.9566639883058508,0.9695352911020426,0.9665599043255303,0.9650137718030344,0.947638648417097,0.975375865144826,0.9750452666141024,0.9631437195080323,0.9905833975581111,0.9879386093123224,0.9134314959992126,0.828700317013787,0.908533739988493
18.15,0.45176023200401,1.033118708189226,1.0137841413944428,1.0318544411383834,1.025037208032331,0.91190710468969,0.9171930488246788,0.9377197740915452,0.934620316189309,0.9339990815177742,0.9347293047281747,0.9510339901424927,0.9459115288158026,0.9559946200023668,0.9323424557270149,0.9383259265107443,0.9563744285469141,0.9601890274072152,0.9515910426744579,0.92818999239623,0.9592081305574235,0.9672732824334886,0.9411986001805932,0.9567013941635114,0.9555025202359881,0.896127986229467,0.8326724369343016,0.8864401161080673
18.25,0.4269969531153232,1.0136083531311597,0.9970183303140623,1.021547633056301,1.0082292619123607,0.8929938207721597,0.8982219956040586,0.9339611955249111,0.9208810131229257,0.9186819457709517,0.9216571545412694,0.9361127884579231,0.9327710684622764,0.9344402951658639,0.9163319620320777,0.9262385448578817,0.9274889949207704,0.933956840073635,0.9278200092181508,0.9189298798351448,0.9443053923182182,0.9335256503967774,0.9340483045505389,0.9378375471653537,0.9305073226587739,0.871961346534344,0.8192603860295004,0.86477485192005
18.35,0.40293270099508816,1.00430232289929,0.9800876219474398,1.004408948619025,0.9946953455511539,0.8751305947261736,0.8772631091208765,0.9109713764280474,0.912236345193984,0.9065425317601276,0.8982790384806543,0.9216727213905628,0.9379864565100394,0.9215693267532371,0.9047085693806831,0.908834984734433,0.9131426638117515,0.9260443758997037,0.9025705621458847,0.9026826807057154,0.945130379732294,0.9296696503706985,0.9271698696080122,0.9199667098748006,0.9154884296459246,0.9454147149849175,0.7783677540665206,0.8767003622667154
18.450000000000003,0.38342358049486636,0.9898801187135924,0.9716016442541467,0.9880607091092909,0.9815213818358597,0.8473702470120362,0.8557553521449036,0.9025933636446776,0.8951495253162984,0.889053184729132,0.8853299871040977,0.9178262247322304,0.9024271637335053,0.9059599772295657,0.8914157803892103,0.8949913157854896,0.9036928399799758,0.8991575000967897,0.8832459893720296,0.8818915666345194,0.9171933866089951,0.910232167253407,0.8987153657177812,0.9060132464318386,0.9024271637335053,0.9445694950511777,0.7984307654818276,0.8414403194128357
18.55,0.36297882461348546,0.9764713683815057,0.954941033678795,0.975934022979427,0.9731899095668692,0.8354938460477446,0.833876592895857,0.8912861814847182,0.8821229062786409,0.8738175288018502,0.8592831182174663,0.8972103131020364,0.9031576311444618,0.8936891382695366,0.8759773443014678,0.8799526568877206,0.9057661039700869,0.9082702378826871,0.8622188358157317,0.8713029609979474,0.9054530872310119,0.9126524722297374,0.879018454741172,0.8894892335381858,0.8976276687541364,0.7813825264317238,0.7929757389900519,0.8671722993633968
18.65,0.34136727744424045,0.9622757683870026,0.9410634419864866,0.9607996794939253,0.9505651190919245,0.8080812517101741,0.8171648756675728,0.8650504422056281,0.8648539014439034,0.8556567321870374,0.8545212791923625,0.876156819890906,0.8959756357979576,0.8726409819680091,0.8571637879799694,0.8648435791439518,0.8958724127984418,0.8904015938240993,0.8511622568162168,0.850062045613276,0.8825566458608914,0.8894725868284563,0.868240971281574,0.8879242418357179,0.8762600428904219,0.9542392844136066,0.6967552467322985,0.8143147739587268
18.75,0.32150353221711325,0.945758208274974,0.9218711958229703,0.9469224320541654,0.938078416328028,0.7917232322965331,0.7915189825107101,0.8553939767685516,0.8436435278527485,0.8413355052729482,0.8373934844065637,0.8609128472440857,0.8678573399620688,0.853929155072245,0.8388334453966161,0.8479327733550323,0.8712274614281488,0.8632617197810505,0.8356085682226642,0.8380062337640328,0.875006082465875,0.8658148421038384,0.8524230707929439,0.8653042176392809,0.8719423356785294,0.792035280580439,0.7373417268211634,0.8169991432921434
18.85,0.3045848423164365,0.930753642294886,0.9083824527945318,0.9354623027768937,0.9234986675608055,0.7694517075212214,0.7636416650809758,0.8385649308574027,0.8351102393068088,0.8227323228036769,0.8225807564791489,0.8436181623236608,0.8455380024343507,0.833665817337301,0.8280775618487028,0.8271984771664397,0.8532173628771101,0.8549351145550957,0.8246432832711138,0.8264204367005284,0.8514996111991244,0.8599873253727006,0.8299710692242244,0.859280015858236,0.8682729511135726,0.776917752396141,0.6810380182131545,0.7162912225848814
18.950000000000003,0.2866227846512034,0.9167221479445742,0.8979107975098733,0.9184168191636449,0.9107783011024643,0.7467551230230289,0.7418560734811721,0.8180433126973256,0.8155617739353779,0.8084631511298305,0.8051237989931362,0.8293391010143292,0.8347380535706612,0.8200227266536312,0.815821723502905,0.812682332572001,0.842636521199369,0.8255398381043179,0.8029755289074881,0.8079832442359343,0.8643323120275921,0.8458359004920103,0.8230928380960646,0.8378374522604073,0.8421366181848939,0.7487436261250232,0.7088624745257786,0.7487436261250232
19.05,0.26953217514824135,0.9025918880792468,0.8789220015018442,0.9037147855198049,0.8993963297241785,0.7215729059656881,0.7278057287634996,0.8061197431589722,0.8034405387464446,0.7907869191299355,0.7909847865203422,0.8070021517737873,0.8242166147391715,0.8013229579369913,0.7944771459610206,0.7968713413849419,0.8239198136535614,0.8260963549480352,0.7915095348370221,0.7860084216516134,0.8351982549067442,0.8397492048860986,0.8041210826498135,0.8225347419207144,0.8195667310646138,0.8354400928283493,0.7063865837519736,0.7233152382645445
19.150000000000002,0.2553402583613927,0.8908990411058537,0.8708827430603922,0.8889360830436797,0.8792240910353167,0.6886017720849019,0.7153782823095725,0.7931737037947698,0.7884140286627662,0.7754810231758233,0.7697243182353825,0.8124002992479584,0.8014351469804517,0.7894355837035744,0.7814726956648537,0.7865636592176245,0.8090715923096081,0.8217010980462901,0.7795068202867483,0.776509006200902,0.8347222163639544,0.8107359457787833,0.7876555265172908,0.8290438339397098,0.8239528703869388,0.8006301655639839,0.6853220167191518,0.7462395293164307
19.25,0.23953884022634703,0.8770357339865298,0.8573625009125169,0.8750349841072963,0.8675794052594987,0.682434952754572,0.6871340505338858,0.7792976319300119,0.7712527452142702,0.7632013013903329,0.7609437966839823,0.7861542140484983,0.7759809095778188,0.7779470633711338,0.7693827949639455,0.7666020917419599,0.7836351100843301,0.7937115259410029,0.7640107617201023,0.7616995278732327,0.798071513571294,0.8035941645696628,0.7640694820922275,0.8108608106201481,0.8044661620957211,0.7471188680054494,0.6491537138433314,0.6889856996015671
19.35,0.2230906847934381,0.8611524737994253,0.8372711262800645,0.8593401571235934,0.8512854163421186,0.6788995801528696,0.6781324619832053,0.7546040702298226,0.7528114158000286,0.7466457035113522,0.7497333541442508,0.7846659977953293,0.7733510047927815,0.7575291925434413,0.7524758016008005,0.7502703368630158,0.7848577773377454,0.7850495568801614,0.74294232431725,0.7514497810488746,0.7841865489392892,0.7898440454405631,0.7538485750627291,0.7914741715510996,0.8009672589006949,0.7628564020550238,0.626160205988456,0.6840137012839739
19.450000000000003,0.2107253591146425,0.8460279311977043,0.8241472848760285,0.848139596262364,0.8377948101029076,0.6544738106019362,0.6425630705743053,0.7487627354003219,0.7365582651827967,0.7275611484129209,0.7310442094409213,0.7638058624890346,0.7525120133791694,0.7408634639746969,0.7452706630675497,0.738845506893282,0.763426237308871,0.7655141757997704,0.7308551637703856,0.7328853915647144,0.7659887072749749,0.7822176837269661,0.7394830087741022,0.766747957635302,0.7395098509585682,0.7972128783434326,0.6880706390464179,0.7233968710894111
19.55,0.1973922638982007,0.8307113888291863,0.808852046036922,0.829973976534733,0.8259440418300139,0.628585269851453,0.6399047834159902,0.7313300544642543,0.7255761225932508,0.7058585632804176,0.7152053815349526,0.7360032263746745,0.7560119930904123,0.7194122800084443,0.7280091134755869,0.7255667288060602,0.772451120673765,0.7673784755909019,0.7237201379725666,0.7171968644193359,0.7549786764994588,0.7700087360042384,0.720702739662895,0.7521605403423126,0.7602391973261317,0.6346025124240393,0.6350200140769251,0.6450400537468032
19.650000000000002,0.18560860422256129,0.8166755456558025,0.7901471544916037,0.8141417263104663,0.8076421309989433,0.6225756853834247,0.6229476221680612,0.7133860237444664,0.7097390708629987,0.7027745545706802,0.7046621337527105,0.7332733709108636,0.7347611180494096,0.71068102894711,0.7074423612178683,0.7036486060145759,0.7393173436612067,0.7487087474732784,0.7007063606318583,0.7039089617638215,0.7451753480192317,0.7453613164115499,0.7021903508331858,0.7215573621948138,0.7522421469273252,0.7170114681603643,0.6285731660357035,0.7087462062795532
19.75,0.1737198481801122,0.8029266812644598,0.7820784955864516,0.8042935490671901,0.7926268491347948,0.590468481785541,0.600961608351956,0.7013826704919298,0.6940650953864016,0.6864805898682211,0.6875851295067912,0.7118757970583592,0.7207121141669192,0.6937401487503093,0.6971670108713856,0.6925279443893917,0.7301007010947641,0.7321256904321424,0.6889612482938703,0.6885239881995756,0.7260507224200075,0.7372802087454691,0.685000525347483,0.7167541804620433,0.7377404335948732,0.7547687530228117,0.6341898424789268,0.6259057951896486
19.85,0.16329693907458315,0.789681524174621,0.7674300439517554,0.7925928050637305,0.7803417341547859,0.5815272186008662,0.5766978637613417,0.6798465139444266,0.681585983681642,0.6656491127112112,0.6763283652997446,0.7163846744970245,0.6967938954310285,0.6823500102591792,0.6798455935413605,0.679216866213196,0.7121931589759277,0.7185715521602054,0.6763121662059524,0.6756723020007903,0.7326040171656165,0.7080016434548309,0.673771853768924,0.7154734754706991,0.7080927633574634,0.7127601272589802,0.5694993914533757,0.7309841077854883
19.950000000000003,0.15229859655532138,0.774148607663594,0.7600986008883319,0.7788620128257605,0.7703778835338607,0.5650673671925567,0.5627219407003781,0.6618585807532418,0.6606795802333318,0.6580364649940691,0.6621680239687529,0.7029062779636656,0.6895553887004954,0.664665073991746,0.6685638215955013,0.6631512989212431,0.7001098079152989,0.7086796354828744,0.6641730264759044,0.662276274422238,0.7056125393007947,0.7005608514714871,0.6618221327891053,0.7000195992040612,0.7094915138840131,0.6775676532960396,0.6125171493035675,0.6555166349935058
